"FrameId","VesicleId","MovieName","IntCh0","IntCh1","xCoord","yCoord","radius","bg0","bg1","Net0","Net1","Norm0","Norm1","rad_mean","rad_sd","rad_cv"
3,1244,"2ch_IP6_003_pos004.tif",231.55,5996.24,551,411,62.15,168,134,63.55,5862.24,1.15377632534495,1.22412824630239,61.7941176470588,1.06402572116191,0.017218883636128
4,1244,"2ch_IP6_003_pos004.tif",235.62,5726.65,551,410,61.6,171,136,64.62,5590.65,1.17320261437908,1.1674159673078,61.7941176470588,1.06402572116191,0.017218883636128
5,1244,"2ch_IP6_003_pos004.tif",240.73,6153,549,410,59.95,174,137,66.73,6016,1.21151053013798,1.25623576137367,61.7941176470588,1.06402572116191,0.017218883636128
6,1244,"2ch_IP6_003_pos004.tif",246.73,5994.92,552,412,62.15,177,139,69.73,5855.92,1.2659767610748,1.22280853054244,61.7941176470588,1.06402572116191,0.017218883636128
7,1244,"2ch_IP6_003_pos004.tif",249.84,5845.33,553,411,61.05,178,151,71.84,5694.33,1.3042846768337,1.18906598787616,61.7941176470588,1.06402572116191,0.017218883636128
8,1244,"2ch_IP6_003_pos004.tif",255.05,5593.71,552,413,62.15,181,144,74.05,5449.71,1.34440813362382,1.13798547059769,61.7941176470588,1.06402572116191,0.017218883636128
9,1244,"2ch_IP6_003_pos004.tif",260.98,5786.9,553,412,61.6,183,136,77.98,5650.9,1.41575889615105,1.17999711834217,61.7941176470588,1.06402572116191,0.017218883636128
10,1244,"2ch_IP6_003_pos004.tif",266.95,5986.99,552,410,62.15,186,135,80.95,5851.99,1.4696804647785,1.22198788450817,61.7941176470588,1.06402572116191,0.017218883636128
11,1244,"2ch_IP6_003_pos004.tif",272.23,5691.72,553,411,62.15,188,138,84.23,5553.72,1.52923021060276,1.15970440037503,61.7941176470588,1.06402572116191,0.017218883636128
12,1244,"2ch_IP6_003_pos004.tif",274.9,5752.52,552,410,62.15,191,136,83.9,5616.52,1.52323892519971,1.17281803166065,61.7941176470588,1.06402572116191,0.017218883636128
13,1244,"2ch_IP6_003_pos004.tif",282.89,5704.6,552,411,62.15,190,135,92.89,5569.6,1.68645606390704,1.1630203950377,61.7941176470588,1.06402572116191,0.017218883636128
14,1244,"2ch_IP6_003_pos004.tif",284.51,5953.44,552,409,62.15,193,138,91.51,5815.44,1.66140159767611,1.21435566757362,61.7941176470588,1.06402572116191,0.017218883636128
15,1244,"2ch_IP6_003_pos004.tif",286.39,5712.46,553,410,62.15,195,131,91.39,5581.46,1.65922294843863,1.16549695024546,61.7941176470588,1.06402572116191,0.017218883636128
16,1244,"2ch_IP6_003_pos004.tif",291.16,5803.82,553,411,62.15,198,130,93.16,5673.82,1.69135802469136,1.18478317612985,61.7941176470588,1.06402572116191,0.017218883636128
0,1250,"2ch_IP6_003_pos005.tif",268.69,2629.68,591,541,121.55,183,130,85.69,2499.68,1,1,121,1.53113519977826,0.0126540099155228
1,1250,"2ch_IP6_003_pos005.tif",274.84,2394.9,589,538,122.65,185,125,89.84,2269.9,1.04843038861011,0.908076233757921,121,1.53113519977826,0.0126540099155228
2,1250,"2ch_IP6_003_pos005.tif",282.17,2531.31,595,531,121,189,125,93.17,2406.31,1.08729139922978,0.962647218844012,121,1.53113519977826,0.0126540099155228
3,1250,"2ch_IP6_003_pos005.tif",291.56,2402.33,593,530,121,192,127,99.56,2275.33,1.16186252771619,0.910248511809512,121,1.53113519977826,0.0126540099155228
4,1250,"2ch_IP6_003_pos005.tif",297.96,2381.83,592,530,121,195,127,102.96,2254.83,1.201540436457,0.902047462075146,121,1.53113519977826,0.0126540099155228
5,1250,"2ch_IP6_003_pos005.tif",305.6,2541.21,591,532,121,198,130,107.6,2411.21,1.25568911191504,0.964607469756129,121,1.53113519977826,0.0126540099155228
6,1250,"2ch_IP6_003_pos005.tif",314.4,2567.79,594,531,121,202,133,112.4,2434.79,1.31170498307854,0.974040677206683,121,1.53113519977826,0.0126540099155228
7,1250,"2ch_IP6_003_pos005.tif",322.3,3084.64,592,532,120.45,206,125,116.3,2959.64,1.35721787839888,1.18400755296678,121,1.53113519977826,0.0126540099155228
8,1250,"2ch_IP6_003_pos005.tif",330.84,2510.66,591,530,121,209,131,121.84,2379.66,1.42186952970008,0.951985854189336,121,1.53113519977826,0.0126540099155228
9,1250,"2ch_IP6_003_pos005.tif",339.04,2828.47,591,532,121.55,213,130,126.04,2698.47,1.47088341696814,1.07952617935096,121,1.53113519977826,0.0126540099155228
10,1250,"2ch_IP6_003_pos005.tif",347.29,2728.9,592,532,121.55,215,127,132.29,2601.9,1.54382074921228,1.04089323433399,121,1.53113519977826,0.0126540099155228
11,1250,"2ch_IP6_003_pos005.tif",354.22,2363.33,592,532,122.1,219,125,135.22,2238.33,1.57801377056833,0.895446617166997,121,1.53113519977826,0.0126540099155228
12,1250,"2ch_IP6_003_pos005.tif",360.98,3876.88,585,534,115.5,221,129,139.98,3747.88,1.63356284280546,1.49934391602125,121,1.53113519977826,0.0126540099155228
13,1250,"2ch_IP6_003_pos005.tif",370.04,3310.81,591,532,120.45,225,128,145.04,3182.81,1.69261290699031,1.27328698073353,121,1.53113519977826,0.0126540099155228
14,1250,"2ch_IP6_003_pos005.tif",377.99,2279.74,589,533,122.1,227.7,126,150.29,2153.74,1.75388026607539,0.861606285604557,121,1.53113519977826,0.0126540099155228
15,1250,"2ch_IP6_003_pos005.tif",386.05,2825.28,590,536,121.55,230,124,156.05,2701.28,1.82109931147158,1.08065032324138,121,1.53113519977826,0.0126540099155228
16,1250,"2ch_IP6_003_pos005.tif",393.5,3073.26,590,534,121.55,233,130,160.5,2943.26,1.87303069202941,1.17745471420342,121,1.53113519977826,0.0126540099155228
0,1251,"2ch_IP6_003_pos005.tif",273.82,3476.53,1257,338,113.3,183,130,90.82,3346.53,1,1,115.176470588235,1.08370280275816,0.00940906417103608
1,1251,"2ch_IP6_003_pos005.tif",281.66,3697.06,1256,338,113.85,185,125,96.66,3572.06,1.06430301695662,1.06739219430276,115.176470588235,1.08370280275816,0.00940906417103608
2,1251,"2ch_IP6_003_pos005.tif",286.78,3063.91,1256,343,113.85,189,125,97.78,2938.91,1.07663510240035,0.878196221160426,115.176470588235,1.08370280275816,0.00940906417103608
3,1251,"2ch_IP6_003_pos005.tif",292.87,3551.29,1256,338,114.4,192,127,100.87,3424.29,1.11065844527637,1.02323600864179,115.176470588235,1.08370280275816,0.00940906417103608
4,1251,"2ch_IP6_003_pos005.tif",299.05,3647.27,1256,337,114.95,195,127,104.05,3520.27,1.14567275930412,1.05191646272408,115.176470588235,1.08370280275816,0.00940906417103608
5,1251,"2ch_IP6_003_pos005.tif",306.59,3360.62,1257,337,115.5,198,130,108.59,3230.62,1.19566174851354,0.96536412343532,115.176470588235,1.08370280275816,0.00940906417103608
6,1251,"2ch_IP6_003_pos005.tif",313.97,3372.36,1257,334,115.5,202,133,111.97,3239.36,1.23287822065624,0.967975783871652,115.176470588235,1.08370280275816,0.00940906417103608
7,1251,"2ch_IP6_003_pos005.tif",321.67,3832.92,1256,336,114.95,206,125,115.67,3707.92,1.27361814578287,1.1079894696895,115.176470588235,1.08370280275816,0.00940906417103608
8,1251,"2ch_IP6_003_pos005.tif",328.88,3229.05,1257,336,116.6,209,131,119.88,3098.05,1.31997357410262,0.925749955924495,115.176470588235,1.08370280275816,0.00940906417103608
9,1251,"2ch_IP6_003_pos005.tif",336.97,3244.42,1257,337,116.6,213,130,123.97,3114.42,1.3650077075534,0.930641589945406,115.176470588235,1.08370280275816,0.00940906417103608
10,1251,"2ch_IP6_003_pos005.tif",344.99,3393,1258,337,116.6,215,127,129.99,3266,1.43129266681348,0.975936268313746,115.176470588235,1.08370280275816,0.00940906417103608
11,1251,"2ch_IP6_003_pos005.tif",351.49,3003.52,1257,337,117.15,219,125,132.49,2878.52,1.45881964325039,0.860150663523112,115.176470588235,1.08370280275816,0.00940906417103608
12,1251,"2ch_IP6_003_pos005.tif",358.77,3458.25,1259,340,115.5,221,129,137.77,3329.25,1.51695661748514,0.994836442524047,115.176470588235,1.08370280275816,0.00940906417103608
13,1251,"2ch_IP6_003_pos005.tif",365.9,3803.82,1258,338,114.95,225,128,140.9,3675.82,1.55142039198414,1.09839744451716,115.176470588235,1.08370280275816,0.00940906417103608
14,1251,"2ch_IP6_003_pos005.tif",373.13,3901.55,1257,337,114.95,227.7,126,145.43,3775.55,1.60129927328782,1.1281984622878,115.176470588235,1.08370280275816,0.00940906417103608
15,1251,"2ch_IP6_003_pos005.tif",376.97,3946.41,1259,340,114.4,230,124,146.97,3822.41,1.61825589077296,1.14220102613752,115.176470588235,1.08370280275816,0.00940906417103608
16,1251,"2ch_IP6_003_pos005.tif",383.45,3897.04,1258,338,114.95,233,130,150.45,3767.04,1.65657344197313,1.12565552975769,115.176470588235,1.08370280275816,0.00940906417103608
0,1260,"2ch_IP6_003_pos006.tif",243.89,3394.3,1346,594,118.8,177,155,66.89,3239.3,1,1,118.411764705882,0.607641293179183,0.00513159562048987
1,1260,"2ch_IP6_003_pos006.tif",249.16,3296.36,1344,593,118.8,175,140,74.16,3156.36,1.10868590222754,0.974395702775291,118.411764705882,0.607641293179183,0.00513159562048987
2,1260,"2ch_IP6_003_pos006.tif",253.54,3163.74,1345,596,118.8,177,132,76.54,3031.74,1.14426670653311,0.935924428117186,118.411764705882,0.607641293179183,0.00513159562048987
3,1260,"2ch_IP6_003_pos006.tif",258.31,3117.43,1343,595,118.25,180,135,78.31,2982.43,1.17072806099566,0.920702003519279,118.411764705882,0.607641293179183,0.00513159562048987
4,1260,"2ch_IP6_003_pos006.tif",264.76,3228.44,1345,595,118.25,183,138,81.76,3090.44,1.22230527732097,0.954045627141666,118.411764705882,0.607641293179183,0.00513159562048987
5,1260,"2ch_IP6_003_pos006.tif",270.59,3166.45,1343,594,118.25,186,151,84.59,3015.45,1.2646135446255,0.930895563856389,118.411764705882,0.607641293179183,0.00513159562048987
6,1260,"2ch_IP6_003_pos006.tif",277.74,3349.02,1344,593,118.25,189,149.7,88.74,3199.32,1.32665570339363,0.987657827308369,118.411764705882,0.607641293179183,0.00513159562048987
7,1260,"2ch_IP6_003_pos006.tif",282.38,3256.47,1346,593,118.8,192,135,90.38,3121.47,1.35117356854537,0.963624857222239,118.411764705882,0.607641293179183,0.00513159562048987
8,1260,"2ch_IP6_003_pos006.tif",289.42,3197.35,1346,594,118.8,194,134,95.42,3063.35,1.42652115413365,0.945682709227302,118.411764705882,0.607641293179183,0.00513159562048987
9,1260,"2ch_IP6_003_pos006.tif",295.63,3386.8,1344,594,118.25,197,126,98.63,3260.8,1.47451039019285,1.00663723643997,118.411764705882,0.607641293179183,0.00513159562048987
10,1260,"2ch_IP6_003_pos006.tif",302.22,3242.63,1344,590,118.8,199,127,103.22,3115.63,1.54313051278218,0.96182199857994,118.411764705882,0.607641293179183,0.00513159562048987
11,1260,"2ch_IP6_003_pos006.tif",306.33,3951.52,1348,594,116.6,200,130,106.33,3821.52,1.58962475706384,1.17973636279443,118.411764705882,0.607641293179183,0.00513159562048987
12,1260,"2ch_IP6_003_pos006.tif",312.33,3336.77,1345,593,118.25,202,127,110.33,3209.77,1.64942442816565,0.990883832926867,118.411764705882,0.607641293179183,0.00513159562048987
13,1260,"2ch_IP6_003_pos006.tif",315.2,3102.89,1345,594,118.25,204,132,111.2,2970.89,1.66243085663029,0.917139505448708,118.411764705882,0.607641293179183,0.00513159562048987
14,1260,"2ch_IP6_003_pos006.tif",309.71,3237.63,1347,593,117.7,204,134,105.71,3103.63,1.58035580804306,0.958117494520421,118.411764705882,0.607641293179183,0.00513159562048987
15,1260,"2ch_IP6_003_pos006.tif",290.32,2093.48,1345,593,119.35,204.7,132,85.6199999999999,1961.48,1.28001195993422,0.605525885222116,118.411764705882,0.607641293179183,0.00513159562048987
16,1260,"2ch_IP6_003_pos006.tif",315.25,2656.97,1346,593,118.8,204,134,111.25,2522.97,1.66317835251906,0.778862717253728,118.411764705882,0.607641293179183,0.00513159562048987
0,1262,"2ch_IP6_003_pos006.tif",240.28,4311.39,496,836,81.95,177,155,63.28,4156.39,1,1,81.6264705882353,1.23074134760553,0.0150777234239859
1,1262,"2ch_IP6_003_pos006.tif",244.46,4895.63,496,838,81.95,175,140,69.46,4755.63,1.09766118836915,1.14417318875274,81.6264705882353,1.23074134760553,0.0150777234239859
2,1262,"2ch_IP6_003_pos006.tif",248.93,4571.64,501,834,80.3,177,132,71.93,4439.64,1.13669405815424,1.06814808042556,81.6264705882353,1.23074134760553,0.0150777234239859
3,1262,"2ch_IP6_003_pos006.tif",255.41,5227.16,492,825,79.75,180,135,75.41,5092.16,1.19168773704172,1.22514008550689,81.6264705882353,1.23074134760553,0.0150777234239859
4,1262,"2ch_IP6_003_pos006.tif",261.7,4755.51,496,838,80.3,183,138,78.7,4617.51,1.2436788874842,1.11094242840542,81.6264705882353,1.23074134760553,0.0150777234239859
5,1262,"2ch_IP6_003_pos006.tif",269.69,4061.99,497,837,83.05,186,151,83.69,3910.99,1.32253476611884,0.94095837974781,81.6264705882353,1.23074134760553,0.0150777234239859
6,1262,"2ch_IP6_003_pos006.tif",275.75,4726.81,499,833,81.95,189,149.7,86.75,4577.11,1.37089127686473,1.10122245506317,81.6264705882353,1.23074134760553,0.0150777234239859
7,1262,"2ch_IP6_003_pos006.tif",281.78,4193.04,499,833,83.05,192,135,89.78,4058.04,1.41877370417193,0.976337639153207,81.6264705882353,1.23074134760553,0.0150777234239859
8,1262,"2ch_IP6_003_pos006.tif",286.84,4458.55,499,837,82.5,194,134,92.84,4324.55,1.46713021491783,1.04045818607012,81.6264705882353,1.23074134760553,0.0150777234239859
9,1262,"2ch_IP6_003_pos006.tif",293.49,4346.12,498,837,82.5,197,126,96.49,4220.12,1.52481036662453,1.015333017354,81.6264705882353,1.23074134760553,0.0150777234239859
10,1262,"2ch_IP6_003_pos006.tif",299.77,4305.48,498,836,82.5,199,127,100.77,4178.48,1.59244627054362,1.0053147081963,81.6264705882353,1.23074134760553,0.0150777234239859
11,1262,"2ch_IP6_003_pos006.tif",305.56,4304.66,497,835,82.5,200,130,105.56,4174.66,1.66814159292035,1.00439564140997,81.6264705882353,1.23074134760553,0.0150777234239859
12,1262,"2ch_IP6_003_pos006.tif",310.21,4449.49,492,835,80.3,202,127,108.21,4322.49,1.71001896333755,1.03996256366703,81.6264705882353,1.23074134760553,0.0150777234239859
13,1262,"2ch_IP6_003_pos006.tif",314.95,4720.05,496,835,80.85,204,132,110.95,4588.05,1.7533185840708,1.10385454685436,81.6264705882353,1.23074134760553,0.0150777234239859
14,1262,"2ch_IP6_003_pos006.tif",316.46,4197.87,497,834,82.5,204,134,112.46,4063.87,1.77718078381795,0.977740298672646,81.6264705882353,1.23074134760553,0.0150777234239859
15,1262,"2ch_IP6_003_pos006.tif",320.96,4365.27,494,835,79.2,204.7,132,116.26,4233.27,1.83723135271808,1.01849682055822,81.6264705882353,1.23074134760553,0.0150777234239859
16,1262,"2ch_IP6_003_pos006.tif",331.22,4032.55,497,835,82.5,204,134,127.22,3898.55,2.01042983565107,0.937965397857275,81.6264705882353,1.23074134760553,0.0150777234239859
0,1268,"2ch_IP6_003_pos007.tif",261.15,3408.21,448,423,81.95,170,138,91.15,3270.21,1,1,85.8323529411765,1.58537664851197,0.0184706185277069
1,1268,"2ch_IP6_003_pos007.tif",265.95,4116.3,436,422,87.45,172,138,93.95,3978.3,1.03071859572134,1.21652737897566,85.8323529411765,1.58537664851197,0.0184706185277069
2,1268,"2ch_IP6_003_pos007.tif",270.81,3840.19,435,422,88.55,175,138,95.81,3702.19,1.05112452002194,1.13209549233841,85.8323529411765,1.58537664851197,0.0184706185277069
3,1268,"2ch_IP6_003_pos007.tif",277.89,3983.93,435,423,88.55,178,142,99.89,3841.93,1.09588590235875,1.17482669308699,85.8323529411765,1.58537664851197,0.0184706185277069
4,1268,"2ch_IP6_003_pos007.tif",283.48,4067.52,443,422,83.6,181,130,102.48,3937.52,1.12430060340099,1.20405723179857,85.8323529411765,1.58537664851197,0.0184706185277069
5,1268,"2ch_IP6_003_pos007.tif",291.4,4509.01,435,422,86.9,183,136,108.4,4373.01,1.18924849149753,1.33722604970323,85.8323529411765,1.58537664851197,0.0184706185277069
6,1268,"2ch_IP6_003_pos007.tif",298.14,4979.66,435,421,85.8,188,138,110.14,4841.66,1.20833790455293,1.48053488919672,85.8323529411765,1.58537664851197,0.0184706185277069
7,1268,"2ch_IP6_003_pos007.tif",305.91,4779.44,436,424,85.8,189,135,116.91,4644.44,1.28261108063631,1.42022683558548,85.8323529411765,1.58537664851197,0.0184706185277069
8,1268,"2ch_IP6_003_pos007.tif",311.69,3527.22,435,430,85.8,192,138,119.69,3389.22,1.31311025781679,1.03639215830176,85.8323529411765,1.58537664851197,0.0184706185277069
9,1268,"2ch_IP6_003_pos007.tif",318.26,5095.14,434,422,84.7,196,136,122.26,4959.14,1.34130554031816,1.51645918763627,85.8323529411765,1.58537664851197,0.0184706185277069
10,1268,"2ch_IP6_003_pos007.tif",326.64,4875.18,435,424,85.8,196,137,130.64,4738.18,1.43324190894131,1.44889166139178,85.8323529411765,1.58537664851197,0.0184706185277069
11,1268,"2ch_IP6_003_pos007.tif",332.98,4837.04,436,422,85.8,199,134,133.98,4703.04,1.46988480526605,1.43814617409891,85.8323529411765,1.58537664851197,0.0184706185277069
12,1268,"2ch_IP6_003_pos007.tif",339.13,4704.61,434,421,85.25,201,129,138.13,4575.61,1.51541415249589,1.39917925760119,85.8323529411765,1.58537664851197,0.0184706185277069
13,1268,"2ch_IP6_003_pos007.tif",342.1,4524.47,435,423,85.8,201,130,141.1,4394.47,1.54799780581459,1.34378831940456,85.8323529411765,1.58537664851197,0.0184706185277069
14,1268,"2ch_IP6_003_pos007.tif",341.85,4290.73,434,422,85.8,201,130,140.85,4160.73,1.54525507405376,1.27231278725219,85.8323529411765,1.58537664851197,0.0184706185277069
15,1268,"2ch_IP6_003_pos007.tif",341.77,4129.58,434,422,85.8,203,131,138.77,3998.58,1.52243554580362,1.22272881558065,85.8323529411765,1.58537664851197,0.0184706185277069
16,1268,"2ch_IP6_003_pos007.tif",356.6,4414.63,436,421,85.8,203,133,153.6,4281.63,1.68513439385628,1.30928289008963,85.8323529411765,1.58537664851197,0.0184706185277069
0,1285,"2ch_IP6_003_pos009.tif",204.31,3119.58,1081,940,110,154,157,50.31,2962.58,1,1,108.608823529412,1.20055134392985,0.0110539024815487
1,1285,"2ch_IP6_003_pos009.tif",208.93,3414.74,1081,942,110.55,158,157,50.93,3257.74,1.01232359371894,1.09962937709699,108.608823529412,1.20055134392985,0.0110539024815487
2,1285,"2ch_IP6_003_pos009.tif",214.03,3199.89,1081,940,111.1,161,155,53.03,3044.89,1.05406479825084,1.02778321598067,108.608823529412,1.20055134392985,0.0110539024815487
3,1285,"2ch_IP6_003_pos009.tif",219.15,4229.07,1080,941,108.9,163,146,56.15,4083.07,1.11608030212681,1.378214259193,108.608823529412,1.20055134392985,0.0110539024815487
4,1285,"2ch_IP6_003_pos009.tif",223.81,4187.52,1080,941,108.9,167,150,56.81,4037.52,1.12919896640827,1.36283914695974,108.608823529412,1.20055134392985,0.0110539024815487
5,1285,"2ch_IP6_003_pos009.tif",227.34,4575.19,1078,941,107.25,169,145,58.34,4430.19,1.15961041542437,1.49538240317561,108.608823529412,1.20055134392985,0.0110539024815487
6,1285,"2ch_IP6_003_pos009.tif",233.5,4064.4,1080,939,108.35,171,139,62.5,3925.4,1.24229775392566,1.32499375544289,108.608823529412,1.20055134392985,0.0110539024815487
7,1285,"2ch_IP6_003_pos009.tif",237.8,4192.64,1081,942,108.9,174,137,63.8,4055.64,1.26813754720731,1.3689554374903,108.608823529412,1.20055134392985,0.0110539024815487
8,1285,"2ch_IP6_003_pos009.tif",242.89,4432.6,1082,941,108.9,177,141,65.89,4291.6,1.30967998409859,1.44860223183847,108.608823529412,1.20055134392985,0.0110539024815487
9,1285,"2ch_IP6_003_pos009.tif",245.8,4219.29,1080,942,108.35,178,134,67.8,4085.29,1.34764460345856,1.37896360604608,108.608823529412,1.20055134392985,0.0110539024815487
10,1285,"2ch_IP6_003_pos009.tif",251.85,4258.57,1080,941,108.35,181,140,70.85,4118.57,1.40826873385013,1.39019705796974,108.608823529412,1.20055134392985,0.0110539024815487
11,1285,"2ch_IP6_003_pos009.tif",255.54,4415.98,1080,940,108.35,183,136,72.54,4279.98,1.44186046511628,1.44467997488675,108.608823529412,1.20055134392985,0.0110539024815487
12,1285,"2ch_IP6_003_pos009.tif",258.46,4329.04,1081,943,108.9,186,131,72.46,4198.04,1.44027032399125,1.41702165004827,108.608823529412,1.20055134392985,0.0110539024815487
13,1285,"2ch_IP6_003_pos009.tif",262.19,4352.81,1081,941,108.35,187,134,75.19,4218.81,1.49453388988273,1.42403243119173,108.608823529412,1.20055134392985,0.0110539024815487
14,1285,"2ch_IP6_003_pos009.tif",266.75,5318.45,1079,941,106.15,189,133,77.75,5185.45,1.54541840588352,1.75031560329173,108.608823529412,1.20055134392985,0.0110539024815487
15,1285,"2ch_IP6_003_pos009.tif",270.79,4919.52,1082,941,107.8,191,137,79.79,4782.52,1.58596700457166,1.61430914945757,108.608823529412,1.20055134392985,0.0110539024815487
16,1285,"2ch_IP6_003_pos009.tif",274.21,4703.18,1079,942,107.25,192,138,82.21,4565.18,1.63406877360366,1.54094741745371,108.608823529412,1.20055134392985,0.0110539024815487
0,1309,"2ch_IP6_004_pos001.tif",210.14,3339.53,1039,355,151.25,152,139,58.14,3200.53,1,1,149.211764705882,2.69278720681313,0.0180467486067268
1,1309,"2ch_IP6_004_pos001.tif",211.99,3143.47,1043,363,151.25,152,145,59.99,2998.47,1.03181974544204,0.936866706451744,149.211764705882,2.69278720681313,0.0180467486067268
2,1309,"2ch_IP6_004_pos001.tif",214.95,3857.5,1043,360,148.5,155,158,59.95,3699.5,1.03113175094599,1.15590230368095,149.211764705882,2.69278720681313,0.0180467486067268
3,1309,"2ch_IP6_004_pos001.tif",215.61,4278.46,1038,361,144.1,155,151,60.61,4127.46,1.04248366013072,1.28961765707555,149.211764705882,2.69278720681313,0.0180467486067268
4,1309,"2ch_IP6_004_pos001.tif",219.62,3250.02,1043,358,151.25,157,139,62.62,3111.02,1.07705538355693,0.972032757074609,149.211764705882,2.69278720681313,0.0180467486067268
5,1309,"2ch_IP6_004_pos001.tif",222.92,4242.29,1041,351,148.5,159,136,63.92,4106.29,1.09941520467836,1.28300312760699,149.211764705882,2.69278720681313,0.0180467486067268
6,1309,"2ch_IP6_004_pos001.tif",224.83,2826.89,1040,350,151.8,159,140,65.83,2686.89,1.13226694186447,0.83951408048042,149.211764705882,2.69278720681313,0.0180467486067268
7,1309,"2ch_IP6_004_pos001.tif",229.29,3558.79,1041,359,150.7,163,138,66.29,3420.79,1.14017887856897,1.06881985171206,149.211764705882,2.69278720681313,0.0180467486067268
8,1309,"2ch_IP6_004_pos001.tif",231.53,2943.12,1040,363,150.7,164,137,67.53,2806.12,1.16150670794634,0.876767285418352,149.211764705882,2.69278720681313,0.0180467486067268
9,1309,"2ch_IP6_004_pos001.tif",234.53,2797.13,1039,363,150.7,166,132,68.53,2665.13,1.17870657034744,0.832715206543916,149.211764705882,2.69278720681313,0.0180467486067268
10,1309,"2ch_IP6_004_pos001.tif",238.24,3010.29,1039,359,149.05,167,131,71.24,2879.29,1.22531819745442,0.89962912392635,149.211764705882,2.69278720681313,0.0180467486067268
11,1309,"2ch_IP6_004_pos001.tif",241.29,4080.21,1047,356,144.1,170,131,71.29,3949.21,1.22617819057448,1.23392375637785,149.211764705882,2.69278720681313,0.0180467486067268
12,1309,"2ch_IP6_004_pos001.tif",245.16,4912.62,1045,351,146.85,171,145,74.16,4767.62,1.27554179566563,1.48963452928109,149.211764705882,2.69278720681313,0.0180467486067268
13,1309,"2ch_IP6_004_pos001.tif",250.18,4248.26,1040,348,150.7,173,145,77.18,4103.26,1.32748538011696,1.28205640940719,149.211764705882,2.69278720681313,0.0180467486067268
14,1309,"2ch_IP6_004_pos001.tif",249.73,4322.7,1038,357,144.65,175,161,74.73,4161.7,1.28534571723426,1.30031588518152,149.211764705882,2.69278720681313,0.0180467486067268
15,1309,"2ch_IP6_004_pos001.tif",252.68,3229.8,1046,357,151.25,177,154,75.68,3075.8,1.30168558651531,0.961028329682896,149.211764705882,2.69278720681313,0.0180467486067268
16,1309,"2ch_IP6_004_pos001.tif",257.61,3519.66,1045,351,151.25,177,153,80.61,3366.66,1.38648090815274,1.0519070278985,149.211764705882,2.69278720681313,0.0180467486067268
0,1310,"2ch_IP6_004_pos001.tif",210.58,4005.48,723,368,95.7,152,139,58.58,3866.48,1,1,96.5735294117647,1.37580858577997,0.0142462286939299
1,1310,"2ch_IP6_004_pos001.tif",212.3,4548.08,748,354,94.05,152,145,60.3,4403.08,1.02936155684534,1.13878256191678,96.5735294117647,1.37580858577997,0.0142462286939299
2,1310,"2ch_IP6_004_pos001.tif",215.23,3981.29,747,350,96.8,155,158,60.23,3823.29,1.02816660976442,0.988829633154704,96.5735294117647,1.37580858577997,0.0142462286939299
3,1310,"2ch_IP6_004_pos001.tif",218.89,4135.99,748,350,95.7,155,151,63.89,3984.99,1.09064527142369,1.03065061761602,96.5735294117647,1.37580858577997,0.0142462286939299
4,1310,"2ch_IP6_004_pos001.tif",220.67,3805.3,753,345,96.25,157,139,63.67,3666.3,1.0868897234551,0.948226810949494,96.5735294117647,1.37580858577997,0.0142462286939299
5,1310,"2ch_IP6_004_pos001.tif",223.44,4037.93,750,348,96.8,159,136,64.44,3901.93,1.10003414134517,1.00916854606774,96.5735294117647,1.37580858577997,0.0142462286939299
6,1310,"2ch_IP6_004_pos001.tif",225.49,4108.81,750,344,96.8,159,140,66.49,3968.81,1.13502902014339,1.02646593283814,96.5735294117647,1.37580858577997,0.0142462286939299
7,1310,"2ch_IP6_004_pos001.tif",229.38,3745.21,752,344,97.35,163,138,66.38,3607.21,1.1331512461591,0.932944176615423,96.5735294117647,1.37580858577997,0.0142462286939299
8,1310,"2ch_IP6_004_pos001.tif",232.7,3792.7,757,344,97.9,164,137,68.7,3655.7,1.17275520655514,0.945485299290311,96.5735294117647,1.37580858577997,0.0142462286939299
9,1310,"2ch_IP6_004_pos001.tif",236.16,3912.84,759,344,96.8,166,132,70.16,3780.84,1.19767838852851,0.9778506548592,96.5735294117647,1.37580858577997,0.0142462286939299
10,1310,"2ch_IP6_004_pos001.tif",239.43,4021.43,758,341,96.8,167,131,72.43,3890.43,1.23642881529532,1.0061942645507,96.5735294117647,1.37580858577997,0.0142462286939299
11,1310,"2ch_IP6_004_pos001.tif",242.98,3561.94,763,342,97.35,170,131,72.98,3430.94,1.2458176852168,0.887354906788604,96.5735294117647,1.37580858577997,0.0142462286939299
12,1310,"2ch_IP6_004_pos001.tif",247.69,1833.04,758,341,100.1,171,145,76.69,1688.04,1.30914988050529,0.436583145393226,96.5735294117647,1.37580858577997,0.0142462286939299
13,1310,"2ch_IP6_004_pos001.tif",248.73,3889.98,762,342,96.8,173,145,75.73,3744.98,1.29276203482417,0.968576069189547,96.5735294117647,1.37580858577997,0.0142462286939299
14,1310,"2ch_IP6_004_pos001.tif",251.21,3889.23,762,341,96.25,175,161,76.21,3728.23,1.30095595766473,0.964243963501686,96.5735294117647,1.37580858577997,0.0142462286939299
15,1310,"2ch_IP6_004_pos001.tif",253.75,1903.79,759,356,96.25,177,154,76.75,1749.79,1.31017412086036,0.452553743973847,96.5735294117647,1.37580858577997,0.0142462286939299
16,1310,"2ch_IP6_004_pos001.tif",256.72,4569.21,762,339,94.05,177,153,79.72,4416.21,1.36087401843633,1.14217841550971,96.5735294117647,1.37580858577997,0.0142462286939299
