"FrameId","VesicleId","MovieName","IntCh0","IntCh1","xCoord","yCoord","radius","bg0","bg1","Net0","Net1","Norm0","Norm1","rad_mean","rad_sd","rad_cv"
2,1906,"2ch_WT_004_pos009.tif",175.66,4708.18,1170,395,94.6,110,186,65.66,4522.18,1.13637937002423,1.15520870587033,94.8911764705882,0.518783220056093,0.00546713866717514
3,1906,"2ch_WT_004_pos009.tif",173.52,4583.48,1169,405,94.05,111,166,62.52,4417.48,1.08203530633437,1.12846267817912,94.8911764705882,0.518783220056093,0.00546713866717514
4,1906,"2ch_WT_004_pos009.tif",170.37,3848.75,1170,392,94.6,112,171,58.37,3677.75,1.01021114572516,0.939495733919174,94.8911764705882,0.518783220056093,0.00546713866717514
5,1906,"2ch_WT_004_pos009.tif",179.35,4669.76,1169,401,94.05,112,174,67.35,4495.76,1.1656282450675,1.14845961273182,94.8911764705882,0.518783220056093,0.00546713866717514
6,1906,"2ch_WT_004_pos009.tif",172.66,4021.9,1169,401,95.15,113,164,59.66,3857.9,1.0325372101073,0.9855157615082,94.8911764705882,0.518783220056093,0.00546713866717514
7,1906,"2ch_WT_004_pos009.tif",179.35,4256.83,1169,401,95.15,113,172,66.35,4084.83,1.14832121841468,1.04348592448781,94.8911764705882,0.518783220056093,0.00546713866717514
8,1906,"2ch_WT_004_pos009.tif",185.27,4612.75,1170,403,94.6,113,174.7,72.27,4438.05,1.25077881619938,1.13371736575895,94.8911764705882,0.518783220056093,0.00546713866717514
9,1906,"2ch_WT_004_pos009.tif",193.46,4614.79,1170,403,94.6,114,175,79.46,4439.79,1.37521633783316,1.13416185561743,94.8911764705882,0.518783220056093,0.00546713866717514
10,1906,"2ch_WT_004_pos009.tif",196.88,4207.32,1170,401,95.15,115,174,81.88,4033.32,1.41709934233299,1.0303274919532,94.8911764705882,0.518783220056093,0.00546713866717514
11,1906,"2ch_WT_004_pos009.tif",210.75,4672.9,1171,401,94.6,116,177.7,94.75,4495.2,1.63984077535479,1.1483165585245,94.8911764705882,0.518783220056093,0.00546713866717514
12,1906,"2ch_WT_004_pos009.tif",229.47,4878.44,1171,401,94.6,116,174,113.47,4704.44,1.9638283142956,1.20176774127625,94.8911764705882,0.518783220056093,0.00546713866717514
13,1906,"2ch_WT_004_pos009.tif",224.18,4104.91,1171,401,95.15,117,169,107.18,3935.91,1.85496711664936,1.00544372349665,94.8911764705882,0.518783220056093,0.00546713866717514
14,1906,"2ch_WT_004_pos009.tif",245.56,4319.93,1171,401,95.7,118,185.7,127.56,4134.23,2.20768431983385,1.05610534920554,94.8911764705882,0.518783220056093,0.00546713866717514
15,1906,"2ch_WT_004_pos009.tif",260.59,4399.57,1171,401,95.7,118,172,142.59,4227.57,2.46780893042575,1.07994942011955,94.8911764705882,0.518783220056093,0.00546713866717514
16,1906,"2ch_WT_004_pos009.tif",286.13,4625.15,1171,399,95.7,118,167,168.13,4458.15,2.9098303911388,1.13885198998621,94.8911764705882,0.518783220056093,0.00546713866717514
0,1907,"2ch_WT_004_pos009.tif",236.93,3437.39,499,261,96.25,109,154,127.93,3283.39,1,1,95.15,0.80175588554123,0.00842623106191519
1,1907,"2ch_WT_004_pos009.tif",230.12,3451.91,498,266,96.8,110,175,120.12,3276.91,0.938950988822012,0.9980264300007,95.15,0.80175588554123,0.00842623106191519
2,1907,"2ch_WT_004_pos009.tif",270.96,4381.23,497,260,95.7,110,186,160.96,4195.23,1.25818807160166,1.27771297348168,95.15,0.80175588554123,0.00842623106191519
3,1907,"2ch_WT_004_pos009.tif",274.13,3944.21,497,259,96.8,111,166,163.13,3778.21,1.27515047291488,1.15070399800207,95.15,0.80175588554123,0.00842623106191519
4,1907,"2ch_WT_004_pos009.tif",279.84,4319.17,498,256,94.6,112,171,167.84,4148.17,1.31196748221684,1.26338022592503,95.15,0.80175588554123,0.00842623106191519
5,1907,"2ch_WT_004_pos009.tif",248.61,3614.34,497,256,95.15,112,174,136.61,3440.34,1.06784960525287,1.04780120546143,95.15,0.80175588554123,0.00842623106191519
6,1907,"2ch_WT_004_pos009.tif",255.99,3684.81,497,255,95.15,113,164,142.99,3520.81,1.11772062846869,1.07230941191878,95.15,0.80175588554123,0.00842623106191519
7,1907,"2ch_WT_004_pos009.tif",259.06,3798.08,497,255,95.15,113,172,146.06,3626.08,1.14171812710076,1.10437078750925,95.15,0.80175588554123,0.00842623106191519
8,1907,"2ch_WT_004_pos009.tif",269.16,4088.7,498,257,94.6,113,174.7,156.16,3914,1.22066755256781,1.19206064463862,95.15,0.80175588554123,0.00842623106191519
9,1907,"2ch_WT_004_pos009.tif",302.17,4299.47,498,255,94.6,114,175,188.17,4124.47,1.47088251387478,1.25616207639056,95.15,0.80175588554123,0.00842623106191519
10,1907,"2ch_WT_004_pos009.tif",261.31,3640.66,498,255,95.15,115,174,146.31,3466.66,1.14367232080044,1.05581731076723,95.15,0.80175588554123,0.00842623106191519
11,1907,"2ch_WT_004_pos009.tif",261.44,3309.05,498,258,95.15,116,177.7,145.44,3131.35,1.13687172672555,0.953694200201621,95.15,0.80175588554123,0.00842623106191519
12,1907,"2ch_WT_004_pos009.tif",267.46,3411.05,499,260,94.6,116,174,151.46,3237.05,1.18392871101384,0.985886537998837,95.15,0.80175588554123,0.00842623106191519
13,1907,"2ch_WT_004_pos009.tif",300.38,3880.31,498,255,94.05,117,169,183.38,3711.31,1.43344016258892,1.13032871513893,95.15,0.80175588554123,0.00842623106191519
14,1907,"2ch_WT_004_pos009.tif",322.81,4122.41,499,254,94.6,118,185.7,204.81,3936.71,1.60095364652544,1.19897727653431,95.15,0.80175588554123,0.00842623106191519
15,1907,"2ch_WT_004_pos009.tif",347.02,4021.56,499,255,94.6,118,172,229.02,3849.56,1.79019776440241,1.17243458742336,95.15,0.80175588554123,0.00842623106191519
16,1907,"2ch_WT_004_pos009.tif",340.74,4123.38,498,253,94.6,118,167,222.74,3956.38,1.74110841866646,1.20496803608466,95.15,0.80175588554123,0.00842623106191519
0,1918,"2ch_WT_004_pos010.tif",197.66,3331.07,435,598,88.55,108,144,89.66,3187.07,1,1,86.1558823529412,1.55491984851121,0.018047750264357
1,1918,"2ch_WT_004_pos010.tif",193.91,2990.74,434,595,89.1,109,148,84.91,2842.74,0.947022083426277,0.891960327197081,86.1558823529412,1.55491984851121,0.018047750264357
2,1918,"2ch_WT_004_pos010.tif",209.74,3294.97,434,592,86.35,109,169,100.74,3125.97,1.12357796118671,0.980828786314703,86.1558823529412,1.55491984851121,0.018047750264357
3,1918,"2ch_WT_004_pos010.tif",208.39,3676.11,434,597,86.35,111,149,97.39,3527.11,1.08621458844524,1.10669360886331,86.1558823529412,1.55491984851121,0.018047750264357
4,1918,"2ch_WT_004_pos010.tif",202.26,3612.59,433,596,86.35,112,148,90.26,3464.59,1.00669194735668,1.08707684487633,86.1558823529412,1.55491984851121,0.018047750264357
5,1918,"2ch_WT_004_pos010.tif",210.7,3903.01,427,596,81.4,112,149,98.7,3754.01,1.10082534017399,1.17788752678793,86.1558823529412,1.55491984851121,0.018047750264357
6,1918,"2ch_WT_004_pos010.tif",215.22,3892.35,433,596,85.8,113,169,102.22,3723.35,1.14008476466652,1.16826740548529,86.1558823529412,1.55491984851121,0.018047750264357
7,1918,"2ch_WT_004_pos010.tif",220.1,3898.9,433,596,85.8,115,178,105.1,3720.9,1.17220611197859,1.16749867433097,86.1558823529412,1.55491984851121,0.018047750264357
8,1918,"2ch_WT_004_pos010.tif",220.56,3684.79,433,596,86.35,115,180,105.56,3504.79,1.17733660495204,1.09969031116355,86.1558823529412,1.55491984851121,0.018047750264357
9,1918,"2ch_WT_004_pos010.tif",232.92,3775.76,433,596,86.35,116,170,116.92,3605.76,1.3040374749052,1.13137144775609,86.1558823529412,1.55491984851121,0.018047750264357
10,1918,"2ch_WT_004_pos010.tif",243.38,3739.88,433,597,86.35,116,169,127.38,3570.88,1.42070042382333,1.12042722626111,86.1558823529412,1.55491984851121,0.018047750264357
11,1918,"2ch_WT_004_pos010.tif",247.53,3637.15,434,596,86.35,117,165,130.53,3472.15,1.45583314744591,1.08944892958109,86.1558823529412,1.55491984851121,0.018047750264357
12,1918,"2ch_WT_004_pos010.tif",242.66,3244.56,434,599,86.35,117,174,125.66,3070.56,1.40151684140085,0.963442911514338,86.1558823529412,1.55491984851121,0.018047750264357
13,1918,"2ch_WT_004_pos010.tif",290.37,3875.1,433,597,85.25,117,168,173.37,3707.1,1.93363818871292,1.16316867844133,86.1558823529412,1.55491984851121,0.018047750264357
14,1918,"2ch_WT_004_pos010.tif",304.14,3921.3,435,597,85.8,119,184,185.14,3737.3,2.0649118893598,1.17264446654764,86.1558823529412,1.55491984851121,0.018047750264357
15,1918,"2ch_WT_004_pos010.tif",329.93,4029.85,433,596,85.8,119,182,210.93,3847.85,2.35255409324113,1.20733149883749,86.1558823529412,1.55491984851121,0.018047750264357
16,1918,"2ch_WT_004_pos010.tif",338.85,3780.46,434,596,86.35,120,184,218.85,3596.46,2.44088779834932,1.12845340704785,86.1558823529412,1.55491984851121,0.018047750264357
0,1920,"2ch_WT_004_pos010.tif",163.28,3563.56,1462,588,65.45,108,144,55.28,3419.56,1,1,62.6352941176471,0.844978680552496,0.0134904560193392
1,1920,"2ch_WT_004_pos010.tif",163.8,3745.59,1463,590,62.7,109,148,54.8,3597.59,0.991316931982634,1.05206225362327,62.6352941176471,0.844978680552496,0.0134904560193392
2,1920,"2ch_WT_004_pos010.tif",163.14,3887.24,1462,589,61.6,109,169,54.14,3718.24,0.979377713458755,1.08734457064652,62.6352941176471,0.844978680552496,0.0134904560193392
3,1920,"2ch_WT_004_pos010.tif",163.38,3869.45,1462,588,62.15,111,149,52.38,3720.45,0.94753979739508,1.08799085262431,62.6352941176471,0.844978680552496,0.0134904560193392
4,1920,"2ch_WT_004_pos010.tif",167.82,3934.77,1461,588,62.15,112,148,55.82,3786.77,1.00976845151954,1.10738516066395,62.6352941176471,0.844978680552496,0.0134904560193392
5,1920,"2ch_WT_004_pos010.tif",169.86,3830.82,1460,587,62.15,112,149,57.86,3681.82,1.04667149059334,1.07669407760063,62.6352941176471,0.844978680552496,0.0134904560193392
6,1920,"2ch_WT_004_pos010.tif",175.3,4028.58,1460,588,62.15,113,169,62.3,3859.58,1.12698986975398,1.1286773736972,62.6352941176471,0.844978680552496,0.0134904560193392
7,1920,"2ch_WT_004_pos010.tif",174.1,4080.32,1460,587,62.7,115,178,59.1,3902.32,1.06910274963821,1.14117605773842,62.6352941176471,0.844978680552496,0.0134904560193392
8,1920,"2ch_WT_004_pos010.tif",182.08,4090.29,1460,587,62.15,115,180,67.08,3910.29,1.21345875542692,1.14350676695247,62.6352941176471,0.844978680552496,0.0134904560193392
9,1920,"2ch_WT_004_pos010.tif",189.64,4121.38,1461,587,62.7,116,170,73.64,3951.38,1.33212735166425,1.15552293277498,62.6352941176471,0.844978680552496,0.0134904560193392
10,1920,"2ch_WT_004_pos010.tif",202.22,4225.51,1461,588,62.15,116,169,86.22,4056.51,1.55969609261939,1.18626665418943,62.6352941176471,0.844978680552496,0.0134904560193392
11,1920,"2ch_WT_004_pos010.tif",212.23,4263.82,1459,590,62.7,117,165,95.23,4098.82,1.72268451519537,1.1986395910585,62.6352941176471,0.844978680552496,0.0134904560193392
12,1920,"2ch_WT_004_pos010.tif",223.87,4423.46,1459,595,63.25,117,174,106.87,4249.46,1.9332489146165,1.24269204225105,62.6352941176471,0.844978680552496,0.0134904560193392
13,1920,"2ch_WT_004_pos010.tif",238.03,4538.87,1458,596,63.25,117,168,121.03,4370.87,2.1893994211288,1.27819661009019,62.6352941176471,0.844978680552496,0.0134904560193392
14,1920,"2ch_WT_004_pos010.tif",260.15,4527.47,1459,594,62.7,119,184,141.15,4343.47,2.55336468885673,1.27018388330662,62.6352941176471,0.844978680552496,0.0134904560193392
15,1920,"2ch_WT_004_pos010.tif",278.82,4449.79,1458,595,62.7,119,182,159.82,4267.79,2.8910998552822,1.24805238100808,62.6352941176471,0.844978680552496,0.0134904560193392
16,1920,"2ch_WT_004_pos010.tif",325.51,4641.96,1458,593,62.15,120,184,205.51,4457.96,3.71761939218524,1.30366479897999,62.6352941176471,0.844978680552496,0.0134904560193392
0,1929,"2ch_WT_005_pos001.tif",127.44,2732.13,1157,255,123.75,109,132,18.44,2600.13,1,1,121.711764705882,0.747188357227594,0.00613899863364221
1,1929,"2ch_WT_005_pos001.tif",131.54,2980.76,1165,258,121.55,109,132,22.54,2848.76,1.22234273318872,1.09562214196982,121.711764705882,0.747188357227594,0.00613899863364221
2,1929,"2ch_WT_005_pos001.tif",131.55,2995.16,1165,259,121.55,109,134,22.55,2861.16,1.22288503253796,1.10039113428944,121.711764705882,0.747188357227594,0.00613899863364221
3,1929,"2ch_WT_005_pos001.tif",135.05,3178.87,1165,256,121,110,132,25.05,3046.87,1.35845986984816,1.17181448619877,121.711764705882,0.747188357227594,0.00613899863364221
4,1929,"2ch_WT_005_pos001.tif",136.24,3039.47,1167,258,121.55,110,131,26.24,2908.47,1.42299349240781,1.11858637837339,121.711764705882,0.747188357227594,0.00613899863364221
5,1929,"2ch_WT_005_pos001.tif",139.53,3199.46,1168,258,121,110,131,29.53,3068.46,1.60140997830803,1.18011791718106,121.711764705882,0.747188357227594,0.00613899863364221
6,1929,"2ch_WT_005_pos001.tif",140.89,3008.57,1166,257,121.55,111,129,29.89,2879.57,1.62093275488069,1.10747154949945,121.711764705882,0.747188357227594,0.00613899863364221
7,1929,"2ch_WT_005_pos001.tif",146.27,3178.16,1168,258,121,112,129,34.27,3049.16,1.85845986984816,1.17269521139328,121.711764705882,0.747188357227594,0.00613899863364221
8,1929,"2ch_WT_005_pos001.tif",148.68,3109.93,1166,258,121.55,112,128,36.68,2981.93,1.98915401301519,1.14683881190556,121.711764705882,0.747188357227594,0.00613899863364221
9,1929,"2ch_WT_005_pos001.tif",160.6,3627.01,1168,257,120.45,112,129,48.6,3498.01,2.6355748373102,1.34532119547869,121.711764705882,0.747188357227594,0.00613899863364221
10,1929,"2ch_WT_005_pos001.tif",160.02,3176.21,1167,257,121.55,112,129,48.02,3047.21,2.60412147505423,1.1719452488914,121.711764705882,0.747188357227594,0.00613899863364221
11,1929,"2ch_WT_005_pos001.tif",167.49,3164.09,1167,259,121.55,113,130,54.49,3034.09,2.95498915401302,1.16689934734033,121.711764705882,0.747188357227594,0.00613899863364221
12,1929,"2ch_WT_005_pos001.tif",167.38,2622.57,1167,257,122.1,114,130,53.38,2492.57,2.89479392624729,0.95863283758889,121.711764705882,0.747188357227594,0.00613899863364221
13,1929,"2ch_WT_005_pos001.tif",176.11,2778.27,1167,257,122.1,114,132,62.11,2646.27,3.36822125813449,1.01774526658282,121.711764705882,0.747188357227594,0.00613899863364221
14,1929,"2ch_WT_005_pos001.tif",185.2,2784.92,1167,257,122.1,118,142,67.2,2642.92,3.64425162689805,1.01645686946422,121.711764705882,0.747188357227594,0.00613899863364221
15,1929,"2ch_WT_005_pos001.tif",197.49,2826.38,1168,258,122.1,118,141,79.49,2685.38,4.31073752711497,1.03278682219735,121.711764705882,0.747188357227594,0.00613899863364221
16,1929,"2ch_WT_005_pos001.tif",212.34,2987.01,1167,258,122.65,116,137,96.34,2850.01,5.22451193058568,1.09610288716333,121.711764705882,0.747188357227594,0.00613899863364221
0,1930,"2ch_WT_005_pos001.tif",153.3,4241.9,424,416,102.85,109,132,44.3,4109.9,1,1,101.944117647059,1.74945369624181,0.0171609087078334
1,1930,"2ch_WT_005_pos001.tif",149.43,3757.73,425,418,103.95,109,132,40.43,3625.73,0.912641083521445,0.882194213971143,101.944117647059,1.74945369624181,0.0171609087078334
2,1930,"2ch_WT_005_pos001.tif",144.19,2989.84,426,417,105.05,109,134,35.19,2855.84,0.794356659142212,0.694868488284387,101.944117647059,1.74945369624181,0.0171609087078334
3,1930,"2ch_WT_005_pos001.tif",144.15,2816.18,426,402,103.4,110,132,34.15,2684.18,0.770880361173815,0.653101048687316,101.944117647059,1.74945369624181,0.0171609087078334
4,1930,"2ch_WT_005_pos001.tif",167.85,5387.14,427,415,100.1,110,131,57.85,5256.14,1.3058690744921,1.27889729677121,101.944117647059,1.74945369624181,0.0171609087078334
5,1930,"2ch_WT_005_pos001.tif",159.55,4017.67,427,414,102.3,110,131,49.55,3886.67,1.11851015801354,0.945684809849388,101.944117647059,1.74945369624181,0.0171609087078334
6,1930,"2ch_WT_005_pos001.tif",167.59,5154.37,425,416,100.65,111,129,56.59,5025.37,1.27742663656885,1.22274751210492,101.944117647059,1.74945369624181,0.0171609087078334
7,1930,"2ch_WT_005_pos001.tif",167.7,4767.39,426,416,101.75,112,129,55.7,4638.39,1.25733634311512,1.12858950339424,101.944117647059,1.74945369624181,0.0171609087078334
8,1930,"2ch_WT_005_pos001.tif",164.28,3948.63,426,415,102.3,112,128,52.28,3820.63,1.18013544018059,0.929616292367211,101.944117647059,1.74945369624181,0.0171609087078334
9,1930,"2ch_WT_005_pos001.tif",168.29,3934.41,426,414,102.3,112,129,56.29,3805.41,1.2706546275395,0.925913039246697,101.944117647059,1.74945369624181,0.0171609087078334
10,1930,"2ch_WT_005_pos001.tif",189.97,6330.28,431,413,96.8,112,129,77.97,6201.28,1.76004514672686,1.50886396262683,101.944117647059,1.74945369624181,0.0171609087078334
11,1930,"2ch_WT_005_pos001.tif",190.83,4785.36,427,415,101.75,113,130,77.83,4655.36,1.7568848758465,1.13271855762914,101.944117647059,1.74945369624181,0.0171609087078334
12,1930,"2ch_WT_005_pos001.tif",199.22,4658.99,426,414,101.75,114,130,85.22,4528.99,1.92370203160271,1.10197085087228,101.944117647059,1.74945369624181,0.0171609087078334
13,1930,"2ch_WT_005_pos001.tif",196.11,4049.04,427,413,102.3,114,132,82.11,3917.04,1.85349887133183,0.953074284045841,101.944117647059,1.74945369624181,0.0171609087078334
14,1930,"2ch_WT_005_pos001.tif",220.89,4724.74,426,414,101.75,118,142,102.89,4582.74,2.32257336343115,1.11504902795688,101.944117647059,1.74945369624181,0.0171609087078334
15,1930,"2ch_WT_005_pos001.tif",234.77,4802.23,426,414,101.75,118,141,116.77,4661.23,2.63589164785553,1.13414681622424,101.944117647059,1.74945369624181,0.0171609087078334
16,1930,"2ch_WT_005_pos001.tif",232.97,4259.91,427,414,102.3,116,137,116.97,4122.91,2.64040632054176,1.00316552714178,101.944117647059,1.74945369624181,0.0171609087078334
0,1941,"2ch_WT_005_pos002.tif",136.81,3085.16,333,657,139.15,107,135,29.81,2950.16,1,1,140.605882352941,1.90467208077772,0.0135461763683309
1,1941,"2ch_WT_005_pos002.tif",130.06,2359.11,332,657,141.9,107,136,23.06,2223.11,0.773565917477357,0.75355573934973,140.605882352941,1.90467208077772,0.0135461763683309
2,1941,"2ch_WT_005_pos002.tif",129.47,2084.85,332,653,143.55,107,135,22.47,1949.85,0.753773901375377,0.660930254630257,140.605882352941,1.90467208077772,0.0135461763683309
3,1941,"2ch_WT_005_pos002.tif",141.54,3606.36,336,657,138.6,107,139,34.54,3467.36,1.15867158671587,1.17531252542235,140.605882352941,1.90467208077772,0.0135461763683309
4,1941,"2ch_WT_005_pos002.tif",135.1,2527.69,338,659,140.25,109,157,26.1,2370.69,0.875545119087554,0.803580144805705,140.605882352941,1.90467208077772,0.0135461763683309
5,1941,"2ch_WT_005_pos002.tif",144.8,4170.48,335,662,139.15,110,182,34.8,3988.48,1.16739349211674,1.35195379233669,140.605882352941,1.90467208077772,0.0135461763683309
6,1941,"2ch_WT_005_pos002.tif",158.53,4730.45,332,660,135.85,110,142,48.53,4588.45,1.6279771888628,1.55532242319061,140.605882352941,1.90467208077772,0.0135461763683309
7,1941,"2ch_WT_005_pos002.tif",145.94,3537.6,336,662,140.8,110,141,35.94,3396.6,1.20563569272056,1.15132738563332,140.605882352941,1.90467208077772,0.0135461763683309
8,1941,"2ch_WT_005_pos002.tif",146.6,2864.46,336,660,140.8,111,136,35.6,2728.46,1.19423012411942,0.92485153347615,140.605882352941,1.90467208077772,0.0135461763683309
9,1941,"2ch_WT_005_pos002.tif",155.89,3567.14,338,661,139.7,111,139,44.89,3428.14,1.50587051325059,1.16201833120915,140.605882352941,1.90467208077772,0.0135461763683309
10,1941,"2ch_WT_005_pos002.tif",172.7,4424.91,334,662,138.6,112,140,60.7,4284.91,2.03622945320362,1.45243308837487,140.605882352941,1.90467208077772,0.0135461763683309
11,1941,"2ch_WT_005_pos002.tif",153.85,2419.48,336,661,141.9,113,139,40.85,2280.48,1.37034552163703,0.773002142256691,140.605882352941,1.90467208077772,0.0135461763683309
12,1941,"2ch_WT_005_pos002.tif",158.19,2539.75,334,661,141.9,113,139,45.19,2400.75,1.51593425025159,0.81376942267538,140.605882352941,1.90467208077772,0.0135461763683309
13,1941,"2ch_WT_005_pos002.tif",164.07,2558.69,336,660,141.9,112,142,52.07,2416.69,1.74672928547467,0.819172519456572,140.605882352941,1.90467208077772,0.0135461763683309
14,1941,"2ch_WT_005_pos002.tif",162.28,2079.67,334,661,142.45,114,142,48.28,1937.67,1.61959074136196,0.656801664994441,140.605882352941,1.90467208077772,0.0135461763683309
15,1941,"2ch_WT_005_pos002.tif",181.17,2681.64,334,661,141.9,114,146,67.17,2535.64,2.25327071452533,0.859492366515714,140.605882352941,1.90467208077772,0.0135461763683309
16,1941,"2ch_WT_005_pos002.tif",191.8,2805.24,335,663,141.9,114,140,77.8,2665.24,2.60986246226099,0.903422187271199,140.605882352941,1.90467208077772,0.0135461763683309
0,1952,"2ch_WT_005_pos003.tif",152.88,2121.94,1082,575,116.05,110,145,42.88,1976.94,1,1,113.979411764706,1.14264753198567,0.0100250344715281
1,1952,"2ch_WT_005_pos003.tif",177.04,2631.79,1083,577,116.6,110,138,67.04,2493.79,1.5634328358209,1.26143939623863,113.979411764706,1.14264753198567,0.0100250344715281
2,1952,"2ch_WT_005_pos003.tif",190.49,3232.97,1084,575,113.85,111,140,79.49,3092.97,1.85377798507463,1.56452396127348,113.979411764706,1.14264753198567,0.0100250344715281
3,1952,"2ch_WT_005_pos003.tif",184.97,2942.07,1085,576,114.4,113,141,71.97,2801.07,1.67840485074627,1.41687152872621,113.979411764706,1.14264753198567,0.0100250344715281
4,1952,"2ch_WT_005_pos003.tif",194.73,3380.65,1084,576,113.85,113,149,81.73,3231.65,1.90601679104478,1.6346727771202,113.979411764706,1.14264753198567,0.0100250344715281
5,1952,"2ch_WT_005_pos003.tif",190.81,2935.27,1086,575,114.4,115,144,75.81,2791.27,1.76795708955224,1.41191437271743,113.979411764706,1.14264753198567,0.0100250344715281
6,1952,"2ch_WT_005_pos003.tif",202.31,3335.72,1086,577,113.85,115,141,87.31,3194.72,2.0361473880597,1.61599239228302,113.979411764706,1.14264753198567,0.0100250344715281
7,1952,"2ch_WT_005_pos003.tif",203.94,3351.94,1087,578,113.85,115,139,88.94,3212.94,2.07416044776119,1.62520865580139,113.979411764706,1.14264753198567,0.0100250344715281
8,1952,"2ch_WT_005_pos003.tif",203.16,3262.5,1087,577,113.3,116,139.7,87.16,3122.8,2.03264925373134,1.57961293716552,113.979411764706,1.14264753198567,0.0100250344715281
9,1952,"2ch_WT_005_pos003.tif",208.78,3272.65,1086,576,113.85,115,140,93.78,3132.65,2.18703358208955,1.58459538478659,113.979411764706,1.14264753198567,0.0100250344715281
10,1952,"2ch_WT_005_pos003.tif",212.67,3269.81,1086,577,113.85,114,138.7,98.67,3131.11,2.30107276119403,1.58381640312807,113.979411764706,1.14264753198567,0.0100250344715281
11,1952,"2ch_WT_005_pos003.tif",224.84,3295.48,1086,577,113.85,115,137,109.84,3158.48,2.5615671641791,1.59766103169545,113.979411764706,1.14264753198567,0.0100250344715281
12,1952,"2ch_WT_005_pos003.tif",248.34,4026.59,1088,577,111.1,116,141,132.34,3885.59,3.08628731343284,1.96545671593473,113.979411764706,1.14264753198567,0.0100250344715281
13,1952,"2ch_WT_005_pos003.tif",241.01,3418.72,1085,576,113.85,116,140,125.01,3278.72,2.91534514925373,1.65848230092972,113.979411764706,1.14264753198567,0.0100250344715281
14,1952,"2ch_WT_005_pos003.tif",264.62,3655.02,1084,576,113.85,117,139,147.62,3516.02,3.44263059701493,1.77851629285664,113.979411764706,1.14264753198567,0.0100250344715281
15,1952,"2ch_WT_005_pos003.tif",273.55,3461.66,1085,575,113.85,117,138,156.55,3323.66,3.65088619402985,1.6812144020557,113.979411764706,1.14264753198567,0.0100250344715281
16,1952,"2ch_WT_005_pos003.tif",291.51,3603.5,1085,574,113.3,118,138,173.51,3465.5,4.04640858208955,1.75296164779912,113.979411764706,1.14264753198567,0.0100250344715281
0,1953,"2ch_WT_005_pos003.tif",163.4,5433.14,484,583,104.5,110,145,53.4,5288.14,1,1,102.85,1.15040753648435,0.0111852944723807
1,1953,"2ch_WT_005_pos003.tif",158.48,4549.54,483,580,102.85,110,138,48.48,4411.54,0.907865168539326,0.834232830447,102.85,1.15040753648435,0.0111852944723807
2,1953,"2ch_WT_005_pos003.tif",166.65,5263.13,485,583,103.95,111,140,55.65,5123.13,1.04213483146067,0.968796211900593,102.85,1.15040753648435,0.0111852944723807
3,1953,"2ch_WT_005_pos003.tif",165.96,5278.88,484,583,103.4,113,141,52.96,5137.88,0.991760299625468,0.971585472396722,102.85,1.15040753648435,0.0111852944723807
4,1953,"2ch_WT_005_pos003.tif",156.94,5038.49,485,586,101.75,113,149,43.94,4889.49,0.822846441947565,0.924614325641908,102.85,1.15040753648435,0.0111852944723807
5,1953,"2ch_WT_005_pos003.tif",151.13,4192.57,482,583,103.4,115,144,36.13,4048.57,0.676591760299625,0.765594329953443,102.85,1.15040753648435,0.0111852944723807
6,1953,"2ch_WT_005_pos003.tif",164.53,5203.17,486,582,102.85,115,141,49.53,5062.17,0.92752808988764,0.957268529199302,102.85,1.15040753648435,0.0111852944723807
7,1953,"2ch_WT_005_pos003.tif",162.54,5230.59,486,580,100.65,115,139,47.54,5091.59,0.890262172284644,0.962831921999039,102.85,1.15040753648435,0.0111852944723807
8,1953,"2ch_WT_005_pos003.tif",173.91,5264.41,487,581,102.85,116,139.7,57.91,5124.71,1.08445692883895,0.96909499370289,102.85,1.15040753648435,0.0111852944723807
9,1953,"2ch_WT_005_pos003.tif",186.65,5623.15,487,582,103.95,115,140,71.65,5483.15,1.34176029962547,1.03687686029492,102.85,1.15040753648435,0.0111852944723807
10,1953,"2ch_WT_005_pos003.tif",178.47,4777.73,485,583,103.95,114,138.7,64.47,4639.03,1.20730337078652,0.877251736905604,102.85,1.15040753648435,0.0111852944723807
11,1953,"2ch_WT_005_pos003.tif",182.84,4544.14,482,582,103.95,115,137,67.84,4407.14,1.27041198501873,0.833400779858325,102.85,1.15040753648435,0.0111852944723807
12,1953,"2ch_WT_005_pos003.tif",185.93,4612.94,483,579,100.65,116,141,69.93,4471.94,1.30955056179775,0.84565461580064,102.85,1.15040753648435,0.0111852944723807
13,1953,"2ch_WT_005_pos003.tif",212.63,5143.81,484,582,103.4,116,140,96.63,5003.81,1.80955056179775,0.946232512754957,102.85,1.15040753648435,0.0111852944723807
14,1953,"2ch_WT_005_pos003.tif",190.69,4059.37,480,579,101.75,117,139,73.69,3920.37,1.37996254681648,0.741351401437935,102.85,1.15040753648435,0.0111852944723807
15,1953,"2ch_WT_005_pos003.tif",247.75,5363.16,483,581,102.3,117,138,130.75,5225.16,2.44850187265918,0.988090330437545,102.85,1.15040753648435,0.0111852944723807
16,1953,"2ch_WT_005_pos003.tif",284.69,6065.94,482,581,102.3,118,138,166.69,5927.94,3.12153558052434,1.12098771968972,102.85,1.15040753648435,0.0111852944723807
0,1960,"2ch_WT_005_pos004.tif",155.49,3438.67,896,907,95.15,109,146,46.49,3292.67,1,1,92.0117647058824,0.947946697434236,0.010302451001395
